Scheme Name	Asset Value
Scheme Name	Net Asset Value
Sundaram Money Market Fund Regular Plan - Quarterly Payout of Income Distribution cum Capital Withdrawal (IDCW)	12.7697
Sundaram Money Market Fund Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	12.7697
Sundaram Money Market Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.4944
Tata Money Market Fund- Direct Plan - Daily Reinvestment of IDCW Option	1114.5200
Tata Money Market Fund- Direct Plan- Growth Option	4789.8831
Tata Money Market Fund- Regular Plan - Daily Reinvestment of IDCW Option	1114.5200
Tata Money Market Fund-Regular Plan - Growth Option	4702.7152
TRUSTMF MONEY MARKET FUND-DIRECT PLAN-GROWTH	1219.7953
TRUSTMF MONEY MARKET FUND-DIRECT PLAN-MONTHLY IDCW	1121.3793
TRUSTMF MONEY MARKET FUND-REGULAR PLAN-GROWTH	1214.0339
TRUSTMF MONEY MARKET FUND-REGULAR PLAN-MONTHLY IDCW	1115.8832
Union Money Market Fund - Direct Plan -  Growth Option	1260.0715
Union Money Market Fund - Direct Plan -  Monthly IDCW Option	1009.6699
Union Money Market Fund - Direct Plan -  Weekly IDCW Option	1000.2588
Union Money Market Fund - Direct Plan - Daily IDCW Option	1000.0024
Union Money Market Fund - Regular Plan -  Growth Option	1226.8477
Union Money Market Fund - Regular Plan -  Monthly IDCW Option	1005.1583
Union Money Market Fund - Regular Plan -  Weekly IDCW Option	1000.5175
Union Money Market Fund - Regular Plan - Daily IDCW Option	1005.0000
UTI MMF - Direct Plan - Growth Option	3108.1122
UTI MMF - Regular Plan - Flexi Dividend Option	1188.352
UTI MMF - Regular Plan - Growth Option	3071.2362
UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option	3829.342
UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option	2566.537
UTI MMF-Discontinued - Regular Plan -Growth	7096.8424
UTI Money Market Fund - Direct Plan - Annual IDCW	1844.8128
UTI Money Market Fund - Direct Plan - Daily IDCW (Reinvestment)	1030.937
UTI Money Market Fund - Direct Plan - Flexi IDCW	1593.2019
UTI Money Market Fund - Direct Plan - Fortnightly IDCW	1251.255
UTI Money Market Fund - Direct Plan - Half-Yearly IDCW	1736.6915
UTI Money Market Fund - Direct Plan - Monthly IDCW	1521.4244
UTI Money Market Fund - Direct Plan - Quarterly IDCW	1649.4621
UTI Money Market Fund - Direct Plan - Weekly IDCW	1107.109
UTI Money Market Fund - Regular Plan - Annual IDCW	1829.3009
UTI Money Market Fund - Regular Plan - Daily IDCW (Reinvestment)	1132.6341
UTI Money Market Fund - Regular Plan - Fortnightly IDCW	1159.3657
UTI Money Market Fund - Regular Plan - Half-Yearly IDCW	1725.828
UTI Money Market Fund - Regular Plan - Monthly IDCW	1043.2708
UTI Money Market Fund - Regular Plan - Quarterly IDCW	1179.0852
UTI Money Market Fund - Regular Plan - Weekly IDCW	1143.0004
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW	1005.3735
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW	1000.9637
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option	1000.9382
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option	1005.2698
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH	1394.1556
ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH	1383.5982
Axis Overnight Fund - Direct Plan - Daily IDCW	1000.5073
Axis Overnight Fund - Direct Plan - Growth Option	1364.0155
Axis Overnight Fund - Direct Plan - Monthly IDCW	1001.3080
Axis Overnight Fund - Direct Plan - Weekly IDCW	1001.1659
Axis Overnight Fund - Regular Plan - Daily IDCW	1000.5032
Axis Overnight Fund - Regular Plan - Growth Option	1359.4240
Axis Overnight Fund - Regular Plan - Monthly IDCW	1001.2985
Axis Overnight Fund - Regular Plan - Weekly IDCW	1001.1322
Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years IDCW Plan	1005.6897
Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan	1009.9687
Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW	1033.1412
Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW	1034.7585
Bajaj Finserv Overnight Fund - Direct Plan - Growth	1130.3781
Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW	1035.4242
Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW	1033.6219
Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW	1032.8859
Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW	1034.5150
Bajaj Finserv Overnight Fund - Regular Plan - Growth	1129.3042
Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW	1035.1451
Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW	1033.3697
BANDHAN Overnight Fund - Direct Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Direct Plan - Growth	1374.6277
BANDHAN Overnight Fund - Direct Plan - Monthly IDCW	1004.7647
BANDHAN Overnight Fund - Direct Plan - Periodic IDCW	1252.5001
BANDHAN Overnight Fund - Direct Plan - Weekly IDCW	1000.9484
BANDHAN Overnight Fund - Regular Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Regular Plan - Growth	1365.1448
BANDHAN Overnight Fund - Regular Plan - Monthly IDCW	1004.6978
BANDHAN Overnight Fund - Regular Plan - Weekly IDCW	1001.8544
BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW	1249.1119
BANK OF INDIA Overnight Fund Direct Plan Growth	1308.0415
BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW	1000.0000
BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW	1000.4766
BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW	1000.0019
BANK OF INDIA Overnight Fund Regular Plan Growth	1304.4912
BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW	1000.0000
BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW	1000.4738
BANK OF INDIA Overnight Fund Regular Plan- Weekly IDCW	1000.5187
BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years	1000.0000
BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years	1229.8761
BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years	1000.0000
BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years	1230.1687
Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW	1000.0029
Baroda BNP Paribas Overnight Fund - Direct Plan - Growth	1353.7127
Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW	1000.4188
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years	1000.0000
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years	1214.5734
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years	1000.0000
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years	1214.5594
Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW	1000.0018
Baroda BNP Paribas Overnight Fund - Regular Plan - Growth	1348.3899
Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW	1000.8884
CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	1001.0012
CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION	1331.1744
CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	1001.0000
CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION	1329.8923
DSP Overnight Fund - Direct Plan - Growth	1380.6044
DSP Overnight Fund - Direct Plan - IDCW - Daily	1000.0099
DSP Overnight Fund - Direct Plan - IDCW - Weekly	1000.8946
DSP Overnight Fund - Regular Plan - Growth	1373.502
DSP Overnight Fund - Regular Plan - IDCW - Daily	1000.0099
DSP Overnight Fund - Regular Plan - IDCW - Weekly	1000.745
Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund)	10
Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund)	12.2981
Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund)	10
Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund)	12.2981
Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option	1334.2775
Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option	1000.1264
Edelweiss Overnight Fund - Direct Plan - Fortnightly - IDCW Option	1149.6445
Edelweiss Overnight Fund - Direct Plan - Growth	1333.821
Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option	1058.1577
Edelweiss Overnight Fund - Direct Plan - Weekly - IDCW Option	1065.6143
Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option	1329.4923
Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option	1008.311
Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option	1095.283
Edelweiss Overnight Fund - Regular Plan - Growth	1329.4881
Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option	1005.0236
Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option	1016.7945
Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years	1000
Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years	1220.3742
Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years	1000
Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years	1220.3727
Franklin India Overnight Fund - Daily Dividend Plan - Daily - IDCW	1000.0001
Franklin India Overnight Fund - Direct Daily Dividend Plan - Daily - IDCW	1000.0008
Franklin India Overnight Fund - Direct Weekly Dividend Plan - Weekly - IDCW	1000.6204
Franklin India Overnight Fund - Weekly Dividend Plan - Weekly - IDCW	1000.6206
Franklin India Overnight fund- Growth	1339.8116
Franklin India Overnight Fund- Growth - Direct	1343.9537
Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan	10.0000
Franklin India Overnight Fund- Unclaimed IDCW Plan	12.1979
Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan	10.0000
Franklin India Overnight Fund- Unclaimed Redemption Plan	12.1979
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)	1001.1479
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1215.2782
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option	1329.0235
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1005.6942
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1002.4512
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)	1001.0296
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1001.3766
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option	1321.7992
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1005.6974
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1001.3276
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years	1223.0614
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years	1183.0934
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years	1218.1663
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years	1185.9837
HDFC Overnight Fund - Daily IDCW Option - Direct Plan	1042.66
HDFC Overnight Fund - Growth Option	3785.897
HDFC Overnight Fund - Growth Option - Direct Plan	3822.2979
HDFC Overnight Fund - IDCW Option (Daily)	1042.66
Helios Overnight Fund - Direct Plan - Daily IDCW Option	1000.0000
Helios Overnight Fund - Direct Plan - Growth Option	1106.9935
Helios Overnight Fund - Regular Plan - Daily IDCW Option	1000.0000
Helios Overnight Fund - Regular Plan - Growth Option	1106.1092
HSBC Overnight Fund - Direct Daily IDCW	1000.0149
HSBC Overnight Fund - Direct Growth	1348.7732
HSBC Overnight Fund - Direct Monthly IDCW	1000.465
HSBC Overnight Fund - Direct Weekly IDCW	1000.3139
HSBC Overnight Fund - Regular Daily IDCW	1000.0149
HSBC Overnight Fund - Regular Growth	1338.2326
HSBC Overnight Fund - Regular Monthly IDCW	1000.4558
HSBC Overnight Fund - Regular Weekly IDCW	1000.3446
HSBC Overnight Fund - Unclaimed IDCW Above three years	1000
HSBC Overnight Fund - Unclaimed IDCW Below three years	1197.0345
HSBC Overnight Fund - Unclaimed Redemption above three years	1000
HSBC Overnight Fund - Unclaimed Redemption Below three years	1197.044
ICICI Prudential Overnight Fund - Annual IDCW	1032.7746
ICICI Prudential Overnight Fund - Daily IDCW	1000.0050
ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW	1033.5731
ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW	1000.0050
ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW	1000.1497
ICICI Prudential Overnight Fund - Direct Plan - Growth	1388.8806
ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW	1015.7798
ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW	1002.3996
ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW	1005.9571
ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme	1000.0000
ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme	1225.4284
ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme	1000.0000
ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme	1225.4468
ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW	1000.4675
ICICI Prudential Overnight Fund - Fortnightly IDCW	1000.1472
ICICI Prudential Overnight Fund - Growth	1381.2059
ICICI Prudential Overnight Fund - Half Yearly IDCW	1015.4753
ICICI Prudential Overnight Fund - Monthly IDCW	1002.3577
ICICI Prudential Overnight Fund - Quarterly IDCW	1004.0152
ICICI Prudential Overnight Fund - Weekly IDCW	1000.4609
Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment)	1000.5303
Invesco India Overnight Fund - Direct Plan - Growth	1302.2958
Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1000.047
Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment)	1001.7173
Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment)	1000.1395
Invesco India Overnight Fund - Regular Plan - Growth	1298.3235
Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment)	1000.16
Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment)	1000.6928
ITI Overnight Fund - Direct Plan - Annual IDCW Option	1000.6920
ITI Overnight Fund - Direct Plan - Daily IDCW Option	1001.0000
ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option	1003.2645
ITI Overnight Fund - Direct Plan - Growth Option	1306.8535
ITI Overnight Fund - Direct Plan - Monthly IDCW Option	1001.3031
ITI Overnight Fund - Direct Plan - Weekly IDCW option	1001.1595
ITI Overnight Fund - Regular Plan - Annual IDCW Option	1204.9709
ITI Overnight Fund - Regular Plan - Daily IDCW Option	1001.0000
ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option	1001.3076
ITI Overnight Fund - Regular Plan - Growth Option	1299.4451
ITI Overnight Fund - Regular Plan - Monthly IDCW Option	1001.0714
ITI Overnight Fund - Regular Plan - Weekly IDCW Option	1001.3001
JM Overnight Fund (Direct) - Daily IDCW	1000
JM Overnight Fund (Direct) - Weekly IDCW	1000.3012
JM Overnight Fund (Regular) - Daily IDCW	1000
JM Overnight Fund (Regular) - Growth	1302.8751
JM Overnight Fund (Regular) - Weekly IDCW	1000.3029
JM Overnight Fund - (Direct) - Growth	1307.8715
JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan	1316.2638
JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan	1073.9936
JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan	1307.8911
JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan	1073.9936
Kotak Overnight Fund -Direct Plan-Growth Option	1375.009
Kotak Overnight Fund -Regular plan-Growth Option	1366.9739
Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option	1003.6055
Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option	1004.7568
LIC MF Overnight Fund-Direct Plan-Daily IDCW	1071.5236
LIC MF Overnight Fund-Direct Plan-Growth	1336.0699
LIC MF Overnight Fund-Direct Plan-IDCW	1335.9912
LIC MF Overnight Fund-Direct Plan-Weekly IDCW	1040.8974
LIC MF Overnight Fund-Regular Plan-Daily IDCW	1108.0007
LIC MF Overnight Fund-Regular Plan-Growth	1325.9527
LIC MF Overnight Fund-Regular Plan-IDCW	1172.6684
LIC MF Overnight Fund-Regular Plan-Weekly IDCW	1166.6512
Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW	1337.4188
Mahindra Manulife Overnight Fund - Direct Plan -Growth	1334.1418
Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW	1176.1796
Mahindra Manulife Overnight Fund - Regular Plan - Growth	1326.2688
Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years	1000.0000
Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years	1223.4751
Mirae Asset Overnight Fund Direct Daily IDCW	1000.0000
Mirae Asset Overnight Fund Direct Monthly IDCW	1000.4668
Mirae Asset Overnight Fund Direct Plan Growth	1321.7153
Mirae Asset Overnight Fund Direct Weekly IDCW	1000.1563
Mirae Asset Overnight Fund Regular Daily  IDCW 	1000.0016
Mirae Asset Overnight Fund Regular Monthly IDCW	1000.4637
Mirae Asset Overnight Fund Regular Plan Growth	1314.7988
Mirae Asset Overnight Fund Regular Weekly IDCW	1000.1523
NIPPON INDIA OVERNIGHT FUND - DAILY IDCW Option	100.0050
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - DAILY IDCW Option	100.0050
Nippon India Overnight Fund - Direct Plan - Growth Option	138.4462
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - MONTHLY IDCW Option	100.1679
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - QUARTERLY IDCW Option	101.4467
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - WEEKLY IDCW Option	100.0988
NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW Option	100.1584
NIPPON INDIA OVERNIGHT FUND - QUARTERLY IDCW Option	101.4317
Nippon India Overnight Fund - Regular Plan - Growth Option	137.6134
NIPPON INDIA OVERNIGHT FUND - WEEKLY IDCW Option	100.0975
NJ Overnight Fund - Direct Plan - Growth Option	1193.5793
NJ Overnight Fund - Regular Plan - Growth Option	1190.1814
NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years	1036.9546
PGIM India Overnight Fund - Direct Plan - Daily Dividend Option	1000.009
PGIM India Overnight Fund - Direct Plan - Growth Option	1330.077
PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option	1001.8257
PGIM India Overnight Fund - Regular Plan - Daily Dividend Option	1000
PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option	1008.8699
PGIM India Overnight Fund - Regular Plan- Growth Option	1324.5182
quant Overnight Fund - Growth Option - Direct Plan	11.7972
quant Overnight Fund - Growth Option - Regular Plan	11.7654
quant Overnight Fund - IDCW Option - Direct Plan	11.8012
quant Overnight Fund - IDCW Option - Regular Plan	11.7536
Samco Overnight Fund - Direct Plan - Growth Option	1179.7989
Samco Overnight Fund - Regular Plan - Growth Option	1172.9479
Samco Overnight Fund - Unclaimed Redemption Upto 3 years	1031.9400
SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1301.2361
SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH	4192.2972
SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1328.7501
SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1296.0812
SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH	4138.2221
SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1323.3891
Shriram Overnight Fund -  Direct Growth	11.9056
Shriram Overnight Fund -  Regular Fortnightly IDCW	10.0049
Shriram Overnight Fund - Direct Daily IDCW	10
Shriram Overnight Fund - Direct Fortnightly IDCW	10.0046
Shriram Overnight Fund - Direct Monthly IDCW	10.0214
Shriram Overnight Fund - Regular Daily IDCW	10
Shriram Overnight Fund - Regular Growth	11.8763
Shriram Overnight Fund - Regular Monthly IDCW	10.0213
Shriram Overnight Fund - Regular Weekly IDCW	10.0035
Sundaram Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1000.0300
Sundaram Overnight Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1067.4522
Sundaram Overnight Fund Direct Plan - Growth	1369.4279
Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1044.0283
Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1044.0283
Sundaram Overnight Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1049.5696
Sundaram Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1000.0300
Sundaram Overnight Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1068.8381
Sundaram Overnight Fund Regular Plan - Growth	1361.1429
Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1040.1817
Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1040.1817
Sundaram Overnight Fund Regular Plan - Weekly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1048.3636
TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   	1000.0001
TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   	1000.0001
Tata Overnight Fund-Direct Plan-Growth	1360.2728
Tata Overnight Fund-Regular Plan-Growth	1350.9185
TRUST MF OVERNIGHT FUND-DIRECT PLAN-DAILY IDCW REINVESTMENT	1203.2134
TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH	1219.9091
TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT	1202.6432
TRUST MF OVERNIGHT FUND-REGULAR-GROWTH	1217.8788
Union Overnight Fund - Direct Plan - Daily IDCW Option	1000.7964
Union Overnight Fund - Direct Plan - Growth Option	1356.8645
Union Overnight Fund - Direct Plan - Monthly IDCW Option	1001.0666
Union Overnight Fund - Regular Plan - Daily IDCW Option	1001.2577
Union Overnight Fund - Regular Plan - Growth Option	1348.6127
Union Overnight Fund - Regular Plan - Monthly IDCW Option	1001.0496
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years	1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years	1223.4962
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years	1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years	1223.2743
UTI - Overnight  Fund - Regular Plan - Growth Option	3490.376
UTI - Overnight Fund - Direct Plan - Growth Option	3528.0762
UTI Overnight Fund - Direct Plan - Daily IDCW	1371.6621
UTI Overnight Fund - Direct Plan - Periodic IDCW	1851.5836
UTI Overnight Fund - Regular Plan - Daily IDCW	1370.8617
UTI Overnight Fund - Regular Plan - Periodic IDCW	1798.1204
Zerodha Overnight Fund - Direct Plan - Growth Option	10.0986
Aditya Birla Sun Life Short Term Fund - DIRECT - IDCW	11.0213
Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan	51.5113
Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan	47.6346
Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW	15.139
Aditya Birla Sun Life Short Term Fund - REGULAR - Quarterly IDCW	10.5474
Aditya Birla Sun Life Short Term Fund-Quarterly-IDCW-Direct	10.9899
Axis Short Duration Fund - Direct Plan - Growth Option	33.7363
Axis Short Duration Fund - Direct Plan - Monthly IDCW	10.1589
Axis Short Duration Fund - Direct Plan - Regular IDCW	20.6399
Axis Short Duration Fund - Direct Plan - Weekly IDCW	10.2519
Axis Short Duration Fund - Regular Plan - Bonus Option	22.3737
Axis Short Duration Fund - Regular Plan - Growth Option	30.9392
Axis Short Duration Fund - Regular Plan - Monthly IDCW	10.1967
Axis Short Duration Fund - Regular Plan - Regular IDCW	20.6977
Axis Short Duration Fund - Regular Plan - Weekly IDCW	10.4033
Axis Short Duration Fund - Retail Plan - Growth Option	30.5815
Axis Short Duration Fund - Retail Plan - Monthly IDCW	10.1573
Axis Short Duration Fund - Retail Plan - Weekly IDCW	10.2335
BANDHAN Bond Fund - Short Term - Direct Plan - Annual IDCW	11.0880
BANDHAN Bond Fund - Short Term - Direct Plan - Quarterly IDCW	10.9009
BANDHAN Bond Fund - Short Term - Regular Plan - Annual IDCW	10.8698
BANDHAN Bond Fund - Short Term - Regular Plan - Fortnightly IDCW	10.4440
BANDHAN Bond Fund - Short Term - Regular Plan - Periodic IDCW	21.2467
BANDHAN Bond Fund - Short Term - Regular Plan - Quarterly IDCW	10.9746
BANDHAN Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend	14.25207048
BANDHAN Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend	11.21885202
BANDHAN Bond Fund - Short Term Plan - Plan C  - Growth	18.70210837
BANDHAN Bond Fund - Short Term Plan - Plan C  - Monthly Dividend	14.74155325
BANDHAN Bond Fund - Short Term Plan - Plan D - Growth	22.16392015
BANDHAN Bond Fund - Short Term Plan - Plan D - Monthly Dividend	17.71169997
BANDHAN Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend	12.03375677
BANDHAN Bond Fund - Short Term-Direct Plan-Fortnightly IDCW	10.4016
BANDHAN Bond Fund - Short Term-Direct Plan-Growth	61.2825
BANDHAN Bond Fund - Short Term-Direct Plan-Monthly IDCW	10.4809
BANDHAN Bond Fund - Short Term-Direct Plan-Periodic IDCW	22.1220
